classes,entities,level1classes
wordnet_institution_108053576,/m/02xpy5,wordnet_organization_108008335
wordnet_institution_108053576,/m/053tpp,wordnet_organization_108008335
wordnet_institution_108053576,/m/04czhj,wordnet_organization_108008335
wordnet_institution_108053576,/m/01b_d4,wordnet_organization_108008335
wordnet_institution_108053576,/m/02bzh0,wordnet_organization_108008335
wordnet_institution_108053576,/m/01y20v,wordnet_organization_108008335
wordnet_institution_108053576,/m/06nzl,wordnet_organization_108008335
wordnet_institution_108053576,/m/035nm,wordnet_organization_108008335
wordnet_institution_108053576,/m/01xk7r,wordnet_organization_108008335
wordnet_institution_108053576,/m/0dq23,wordnet_organization_108008335
wordnet_institution_108053576,/m/03jvmp,wordnet_organization_108008335
wordnet_institution_108053576,/m/01b1pf,wordnet_organization_108008335
wordnet_institution_108053576,/m/086k8,wordnet_organization_108008335
wordnet_institution_108053576,/m/04gvyp,wordnet_organization_108008335
wordnet_institution_108053576,/m/01f9wm,wordnet_organization_108008335
wordnet_institution_108053576,/m/06jk5_,wordnet_organization_108008335
wordnet_institution_108053576,/m/0bwfn,wordnet_organization_108008335
wordnet_institution_108053576,/m/01n951,wordnet_organization_108008335
wordnet_institution_108053576,/m/0gy1_,wordnet_organization_108008335
wordnet_institution_108053576,/m/021s9n,wordnet_organization_108008335
wordnet_institution_108053576,/m/030nwm,wordnet_organization_108008335
wordnet_institution_108053576,/m/02zn1b,wordnet_organization_108008335
wordnet_institution_108053576,/m/01rww3,wordnet_organization_108008335
wordnet_institution_108053576,/m/069b85,wordnet_organization_108008335
wordnet_institution_108053576,/m/0f24cc,wordnet_organization_108008335
wordnet_institution_108053576,/m/0hsb3,wordnet_organization_108008335
wordnet_institution_108053576,/m/01zzy3,wordnet_organization_108008335
wordnet_institution_108053576,/m/031ns1,wordnet_organization_108008335
wordnet_institution_108053576,/m/0c_j5d,wordnet_organization_108008335
wordnet_institution_108053576,/m/01w3v,wordnet_organization_108008335
wordnet_institution_108053576,/m/01tlrp,wordnet_organization_108008335
wordnet_institution_108053576,/m/041p3y,wordnet_organization_108008335
wordnet_institution_108053576,/m/02656h,wordnet_organization_108008335
wordnet_institution_108053576,/m/03gvsvn,wordnet_organization_108008335
wordnet_institution_108053576,/m/01c333,wordnet_organization_108008335
wordnet_institution_108053576,/m/01n1pp,wordnet_organization_108008335
wordnet_institution_108053576,/m/05gm16l,wordnet_organization_108008335
wordnet_institution_108053576,/m/02p10m,wordnet_organization_108008335
wordnet_institution_108053576,/m/04zwc,wordnet_organization_108008335
wordnet_institution_108053576,/m/03qx1r,wordnet_organization_108008335
wordnet_institution_108053576,/m/02sjgpq,wordnet_organization_108008335
wordnet_institution_108053576,/m/01zb_g,wordnet_organization_108008335
wordnet_institution_108053576,/m/02zd2b,wordnet_organization_108008335
wordnet_institution_108053576,/m/017v71,wordnet_organization_108008335
wordnet_institution_108053576,/m/09mfvx,wordnet_organization_108008335
wordnet_institution_108053576,/m/02gn8s,wordnet_organization_108008335
wordnet_institution_108053576,/m/031rp3,wordnet_organization_108008335
wordnet_institution_108053576,/m/01dfb6,wordnet_organization_108008335
wordnet_institution_108053576,/m/02bvc5,wordnet_organization_108008335
wordnet_institution_108053576,/m/04jhp,wordnet_organization_108008335
wordnet_institution_108053576,/m/06hhp,wordnet_organization_108008335
wordnet_institution_108053576,/m/02j416,wordnet_organization_108008335
wordnet_institution_108053576,/m/041bnw,wordnet_organization_108008335
wordnet_institution_108053576,/m/038czx,wordnet_organization_108008335
wordnet_institution_108053576,/m/07_dn,wordnet_organization_108008335
wordnet_institution_108053576,/m/05d9y_,wordnet_organization_108008335
wordnet_institution_108053576,/m/0p4wb,wordnet_organization_108008335
wordnet_institution_108053576,/m/05d6kv,wordnet_organization_108008335
wordnet_institution_108053576,/m/01314k,wordnet_organization_108008335
wordnet_institution_108053576,/m/057xkj_,wordnet_organization_108008335
wordnet_institution_108053576,/m/03b3j,wordnet_organization_108008335
wordnet_institution_108053576,/m/02cbvn,wordnet_organization_108008335
wordnet_institution_108053576,/m/0jm4v,wordnet_organization_108008335
wordnet_institution_108053576,/m/06bw5,wordnet_organization_108008335
wordnet_institution_108053576,/m/025v1sx,wordnet_organization_108008335
wordnet_institution_108053576,/m/01cf5,wordnet_organization_108008335
wordnet_institution_108053576,/m/02brqp,wordnet_organization_108008335
wordnet_institution_108053576,/m/070tng,wordnet_organization_108008335
wordnet_institution_108053576,/m/01bzw5,wordnet_organization_108008335
wordnet_institution_108053576,/m/01bm_,wordnet_organization_108008335
wordnet_institution_108053576,/m/04gd8j,wordnet_organization_108008335
wordnet_institution_108053576,/m/01fsv9,wordnet_organization_108008335
wordnet_institution_108053576,/m/0cv9b,wordnet_organization_108008335
wordnet_institution_108053576,/m/06dqt,wordnet_organization_108008335
wordnet_institution_108053576,/m/01stj9,wordnet_organization_108008335
wordnet_institution_108053576,/m/03xq0f,wordnet_organization_108008335
wordnet_institution_108053576,/m/02f4s3,wordnet_organization_108008335
wordnet_institution_108053576,/m/0520y3,wordnet_organization_108008335
wordnet_institution_108053576,/m/01th4s,wordnet_organization_108008335
wordnet_institution_108053576,/m/0558_1,wordnet_organization_108008335
wordnet_institution_108053576,/m/015nl4,wordnet_organization_108008335
wordnet_institution_108053576,/m/015fs3,wordnet_organization_108008335
wordnet_institution_108053576,/m/01jvxb,wordnet_organization_108008335
wordnet_institution_108053576,/m/05p7tx,wordnet_organization_108008335
wordnet_institution_108053576,/m/026vcc,wordnet_organization_108008335
wordnet_institution_108053576,/m/01nm8w,wordnet_organization_108008335
wordnet_institution_108053576,/m/01qynv,wordnet_organization_108008335
wordnet_institution_108053576,/m/08jcfy,wordnet_organization_108008335
wordnet_institution_108053576,/m/01_9fk,wordnet_organization_108008335
wordnet_institution_108053576,/m/01j_06,wordnet_organization_108008335
wordnet_institution_108053576,/m/01y68z,wordnet_organization_108008335
wordnet_institution_108053576,/m/02zr0z,wordnet_organization_108008335
wordnet_institution_108053576,/m/02zy1z,wordnet_organization_108008335
wordnet_institution_108053576,/m/03mdt,wordnet_organization_108008335
wordnet_institution_108053576,/m/01jszm,wordnet_organization_108008335
wordnet_institution_108053576,/m/030jj7,wordnet_organization_108008335
wordnet_institution_108053576,/m/02ktt7,wordnet_organization_108008335
wordnet_institution_108053576,/m/0c0sl,wordnet_organization_108008335
wordnet_institution_108053576,/m/0j_sncb,wordnet_organization_108008335
wordnet_institution_108053576,/m/017zq0,wordnet_organization_108008335
wordnet_institution_108053576,/m/07wrz,wordnet_organization_108008335
wordnet_institution_108053576,/m/02630g,wordnet_organization_108008335
wordnet_institution_108053576,/m/0217m9,wordnet_organization_108008335
wordnet_institution_108053576,/m/01q8hj,wordnet_organization_108008335
wordnet_institution_108053576,/m/019q50,wordnet_organization_108008335
wordnet_institution_108053576,/m/0bj8m2,wordnet_organization_108008335
wordnet_institution_108053576,/m/0x2p,wordnet_organization_108008335
wordnet_institution_108053576,/m/07vj4v,wordnet_organization_108008335
wordnet_institution_108053576,/m/02np2n,wordnet_organization_108008335
wordnet_institution_108053576,/m/014dd0,wordnet_organization_108008335
wordnet_institution_108053576,/m/07vfz,wordnet_organization_108008335
wordnet_institution_108053576,/m/04fv0k,wordnet_organization_108008335
wordnet_institution_108053576,/m/01tmng,wordnet_organization_108008335
wordnet_institution_108053576,/m/01pcj4,wordnet_organization_108008335
wordnet_institution_108053576,/m/03ksy,wordnet_organization_108008335
wordnet_institution_108053576,/m/0bx8pn,wordnet_organization_108008335
wordnet_institution_108053576,/m/06wcbk7,wordnet_organization_108008335
wordnet_institution_108053576,/m/07733f,wordnet_organization_108008335
wordnet_institution_108053576,/m/01dq5z,wordnet_organization_108008335
wordnet_institution_108053576,/m/0173s9,wordnet_organization_108008335
wordnet_institution_108053576,/m/03p7gb,wordnet_organization_108008335
wordnet_institution_108053576,/m/0221g_,wordnet_organization_108008335
wordnet_institution_108053576,/m/0j47s,wordnet_organization_108008335
wordnet_institution_108053576,/m/035gt8,wordnet_organization_108008335
wordnet_institution_108053576,/m/02_jjm,wordnet_organization_108008335
wordnet_institution_108053576,/m/01jq4b,wordnet_organization_108008335
wordnet_institution_108053576,/m/03jl0_,wordnet_organization_108008335
wordnet_institution_108053576,/m/0frm7n,wordnet_organization_108008335
wordnet_institution_108053576,/m/017y6l,wordnet_organization_108008335
wordnet_institution_108053576,/m/0373qt,wordnet_organization_108008335
wordnet_institution_108053576,/m/01tntf,wordnet_organization_108008335
wordnet_institution_108053576,/m/027f3ys,wordnet_organization_108008335
wordnet_institution_108053576,/m/025_64l,wordnet_organization_108008335
wordnet_institution_108053576,/m/031rq5,wordnet_organization_108008335
wordnet_institution_108053576,/m/018t8f,wordnet_organization_108008335
wordnet_institution_108053576,/m/02b07b,wordnet_organization_108008335
wordnet_institution_108053576,/m/02mzg9,wordnet_organization_108008335
wordnet_institution_108053576,/m/026_s_,wordnet_organization_108008335
wordnet_institution_108053576,/m/04nc_7,wordnet_organization_108008335
wordnet_institution_108053576,/m/02qwgk,wordnet_organization_108008335
wordnet_institution_108053576,/m/03qdm,wordnet_organization_108008335
wordnet_institution_108053576,/m/0ky6d,wordnet_organization_108008335
wordnet_institution_108053576,/m/03x_k5m,wordnet_organization_108008335
wordnet_institution_108053576,/m/03v6t,wordnet_organization_108008335
wordnet_institution_108053576,/m/054lpb6,wordnet_organization_108008335
wordnet_institution_108053576,/m/098cpg,wordnet_organization_108008335
wordnet_institution_108053576,/m/043tz8m,wordnet_organization_108008335
wordnet_institution_108053576,/m/0cv9t5,wordnet_organization_108008335
wordnet_institution_108053576,/m/0ytc,wordnet_organization_108008335
wordnet_institution_108053576,/m/0dmtp,wordnet_organization_108008335
wordnet_institution_108053576,/m/04rkkv,wordnet_organization_108008335
wordnet_institution_108053576,/m/0f721s,wordnet_organization_108008335
wordnet_institution_108053576,/m/01sqd7,wordnet_organization_108008335
wordnet_institution_108053576,/m/075q_,wordnet_organization_108008335
wordnet_institution_108053576,/m/0gl6f,wordnet_organization_108008335
wordnet_institution_108053576,/m/03fcbb,wordnet_organization_108008335
wordnet_institution_108053576,/m/01_4mn,wordnet_organization_108008335
wordnet_institution_108053576,/m/01jx9,wordnet_organization_108008335
wordnet_institution_108053576,/m/03x23q,wordnet_organization_108008335
wordnet_institution_108053576,/m/05byxm,wordnet_organization_108008335
wordnet_institution_108053576,/m/01b39j,wordnet_organization_108008335
wordnet_institution_108053576,/m/02cvcd,wordnet_organization_108008335
wordnet_institution_108053576,/m/0jpkw,wordnet_organization_108008335
wordnet_institution_108053576,/m/0hvjr,wordnet_organization_108008335
wordnet_institution_108053576,/m/026036,wordnet_organization_108008335
wordnet_institution_108053576,/m/02bh8z,wordnet_organization_108008335
wordnet_institution_108053576,/m/02185j,wordnet_organization_108008335
wordnet_institution_108053576,/m/01s7pm,wordnet_organization_108008335
wordnet_institution_108053576,/m/019_6d,wordnet_organization_108008335
wordnet_institution_108053576,/m/03p2m1,wordnet_organization_108008335
wordnet_institution_108053576,/m/0674hk,wordnet_organization_108008335
wordnet_institution_108053576,/m/02grjf,wordnet_organization_108008335
wordnet_institution_108053576,/m/07s363,wordnet_organization_108008335
wordnet_institution_108053576,/m/016wyn,wordnet_organization_108008335
wordnet_institution_108053576,/m/02xwzh,wordnet_organization_108008335
wordnet_institution_108053576,/m/0dn_w,wordnet_organization_108008335
wordnet_institution_108053576,/m/01hb1t,wordnet_organization_108008335
wordnet_institution_108053576,/m/0172jm,wordnet_organization_108008335
wordnet_institution_108053576,/m/06q07,wordnet_organization_108008335
wordnet_institution_108053576,/m/05md3l,wordnet_organization_108008335
wordnet_institution_108053576,/m/03hdz8,wordnet_organization_108008335
wordnet_institution_108053576,/m/01xysf,wordnet_organization_108008335
wordnet_institution_108053576,/m/01cf93,wordnet_organization_108008335
wordnet_institution_108053576,/m/0841v,wordnet_organization_108008335
wordnet_institution_108053576,/m/01wrwf,wordnet_organization_108008335
wordnet_institution_108053576,/m/0vlf,wordnet_organization_108008335
wordnet_institution_108053576,/m/01jlsn,wordnet_organization_108008335
wordnet_institution_108053576,/m/0778_3,wordnet_organization_108008335
wordnet_institution_108053576,/m/01dtcb,wordnet_organization_108008335
wordnet_institution_108053576,/m/03hvk2,wordnet_organization_108008335
wordnet_institution_108053576,/m/01ky7c,wordnet_organization_108008335
wordnet_institution_108053576,/m/019vv1,wordnet_organization_108008335
wordnet_institution_108053576,/m/02jjdr,wordnet_organization_108008335
wordnet_institution_108053576,/m/0fwwkj,wordnet_organization_108008335
wordnet_institution_108053576,/m/01txts,wordnet_organization_108008335
wordnet_institution_108053576,/m/01f99l,wordnet_organization_108008335
wordnet_institution_108053576,/m/02hvd,wordnet_organization_108008335
wordnet_institution_108053576,/m/022r38,wordnet_organization_108008335
wordnet_institution_108053576,/m/01wsj0,wordnet_organization_108008335
wordnet_institution_108053576,/m/01j_9c,wordnet_organization_108008335
wordnet_institution_108053576,/m/053k78,wordnet_organization_108008335
wordnet_institution_108053576,/m/06rq1k,wordnet_organization_108008335
wordnet_institution_108053576,/m/0lwyk,wordnet_organization_108008335
wordnet_institution_108053576,/m/03b04g,wordnet_organization_108008335
